Place_id,Ciclo,idRegistroEncuesta,idEstablecimiento,NombreEstablecimiento,Direccion,FotoStickerFemsa,Imagen,CodifoclienteKof_Mex,Tiene match?,IdEstablecimeinto Matcheado,
56813940cfa1b6aa2c3f620a0e3379d1,623,6754680,935613,ABTS San Miguel,ECATEPEC DE MORELOS.1.10.4.F,https://shortextraction.grupomeiko.io/20230614/626_3498077_FotoStickerFemsa.jpg,,,,,
be72aa1c67c4331752759ee28244cade,623,6754666,908454,tacos el chato,ECATEPEC DE MORELOS.1.3.5.A,https://shortextraction.grupomeiko.io/20230613/626_3498048_FotoStickerFemsa.jpg,,,,,
81dad8bdebb20a2ba1020bb5c78c85ff,623,6754658,955944,cocina mary,ECATEPEC DE MORELOS.1.3.5.F,https://shortextraction.grupomeiko.io/20230613/626_3498044_FotoStickerFemsa.jpg,,,,,
7d08c7323eb94cfcf1d1741273e2757b,623,6754646,908460,no tiene,ECATEPEC DE MORELOS.1.3.5.E,https://shortextraction.grupomeiko.io/20230613/626_3498038_FotoStickerFemsa.jpg,,,,,
777772ec21185a34a13129d2777cdb8c,623,6754640,760521,no tiene,ECATEPEC DE MORELOS.1.3.5.F,https://shortextraction.grupomeiko.io/20230612/626_3498035_FotoStickerFemsa.jpg,,,,,
28d48aa39217499ab06c25382bec6a39,623,6754638,955941,cocina las delicias,ECATEPEC DE MORELOS.1.3.5.F,https://shortextraction.grupomeiko.io/20230612/626_3498034_FotoStickerFemsa.jpg,,,,,
2a40c37b0f6fed577fa6004de4eeb09f,623,6754636,955940,antojitos,ECATEPEC DE MORELOS.1.3.5.F,https://shortextraction.grupomeiko.io/20230612/626_3498033_FotoStickerFemsa.jpg,,,,,
baa2818f38e9e6e19f9c8817ac07b6ff,623,6754634,955939,vista hermosa,ECATEPEC DE MORELOS.1.3.5.A,https://shortextraction.grupomeiko.io/20230612/626_3498032_FotoStickerFemsa.jpg,,,,,
e90d60b1ac7225e19b2e92641998232b,623,6754632,955938,cremeria y abarrotes san martin,ECATEPEC DE MORELOS.1.3.5.B,https://shortextraction.grupomeiko.io/20230612/626_3498031_FotoStickerFemsa.jpg,,,,,
cd72a361683d0f2c66318102e2ac06bc,623,6754630,955937,luisito,ECATEPEC DE MORELOS.1.3.5.B,https://shortextraction.grupomeiko.io/20230612/626_3498030_FotoStickerFemsa.jpg,,,,,
9b46352d098140977c1db13f98c161cb,623,6754624,955935,no tiene,ECATEPEC DE MORELOS.1.3.5.B,https://shortextraction.grupomeiko.io/20230612/626_3498027_FotoStickerFemsa.jpg,,,,,
2a1eba02e1b392545b5c15f240be7e5a,623,6754612,955931,nikol,NEZAHUALCOYOTL.1.2.1.A,https://shortextraction.grupomeiko.io/20230614/626_3497997_FotoStickerFemsa.jpg,,,,,
e4acc6b13885fdf96469956fb64ac28f,623,6754606,955930,Kat Market,CIUDAD DE MEXICO.7.1.4.C,https://shortextraction.grupomeiko.io/20230614/626_3497986_FotoStickerFemsa.jpg,,,,,
50ac48d9e57d006be8c01ee7cac108d4,623,6754569,955924,Miscelanea Cruz,NICOLAS ROMERO.1.2.5.B,https://shortextraction.grupomeiko.io/20230614/626_3497815_FotoStickerFemsa.jpg,,,,,
05f12dfe5ebb7ea7d9aaa89fb08a2e88,623,6754549,955921,mis mica,NEZAHUALCOYOTL.1.2.1.A,https://shortextraction.grupomeiko.io/20230614/626_3497772_FotoStickerFemsa.jpg,,,,,
32431a23e58108b82025e336e10ed43e,623,6754545,808104,Abarrotes Luna,ECATEPEC DE MORELOS.1.10.2.D,https://shortextraction.grupomeiko.io/20230614/626_3497760_FotoStickerFemsa.jpg,,,,,
7ae1a08218180a3191c21c1ef05aeb3e,623,6754533,955916,delilou,CIUDAD DE MEXICO.14.1.10.E,https://shortextraction.grupomeiko.io/20230614/626_3497733_FotoStickerFemsa.jpg,,,,,
2981929c597865ffe3589b39d4d3144f,623,6754501,955910,Abarrotes leo,ECATEPEC DE MORELOS.1.3.9.C,https://shortextraction.grupomeiko.io/20230614/626_3497582_FotoStickerFemsa.jpg,,,,,
8b64944369599a50abfa96d01fc3d447,623,6754500,955909,manolito,CIUDAD DE MEXICO.5.5.2.C,https://shortextraction.grupomeiko.io/20230614/626_3497560_FotoStickerFemsa.jpg,,,,,
1f39a671423625be5341cd08549f0a89,623,6754491,955906,satisfecho con servicios,NICOLAS ROMERO.1.3.7.C,https://shortextraction.grupomeiko.io/20230614/626_3497488_FotoStickerFemsa.jpg,,,,,
5ea74f5f90799c677afb98dbdfbb2e71,623,6754485,958946,tacos,CHIMALHUACAN.1.3.8.A,https://shortextraction.grupomeiko.io/20230614/626_3497446_FotoStickerFemsa.jpg,,,,,
9cbeb0105a7d8df7fe85751bbb754d2a,623,6754469,958944,Miscelanea samantha,NEZAHUALCOYOTL.1.1.9.A,https://shortextraction.grupomeiko.io/20230614/626_3497294_FotoStickerFemsa.jpg,,,,,
370baa1d3786dfd5e235439977a6ed3c,623,6754466,864221,Abarrotes Don luigi,CIUDAD DE MEXICO.2.2.8.A,https://shortextraction.grupomeiko.io/20230614/626_3497238_FotoStickerFemsa.jpg,,,,,
40b3a765ca32e22f31f0cdb8b63d3dbf,623,6754006,955876,Super tortas,NEZAHUALCOYOTL.1.1.5.A,https://shortextraction.grupomeiko.io/20230614/626_3497093_FotoStickerFemsa.jpg,,,,,
26adbc24feeac47f080cb52d7a354152,623,6754005,955875,Adriana,ECATEPEC DE MORELOS.1.10.4.D,https://shortextraction.grupomeiko.io/20230614/626_3497090_FotoStickerFemsa.jpg,,,,,
5a280994e2e7c3a301dbacc5e9661ba6,623,6753994,955870,abarrotes arenas,ECATEPEC DE MORELOS.1.6.10.F,https://shortextraction.grupomeiko.io/20230614/626_3497045_FotoStickerFemsa.jpg,,,,,
e9f5c92e735801c2e9cf8820b9edd2eb,623,6753988,791379,abts prado,ECATEPEC DE MORELOS.1.4.7.A,https://shortextraction.grupomeiko.io/20230614/626_3496994_FotoStickerFemsa.jpg,,,,,
2c8586bccc99b9b36f231d29a83877c8,623,6753981,955865,Arturo,NEZAHUALCOYOTL.1.1.6.F,https://shortextraction.grupomeiko.io/20230614/626_3496910_FotoStickerFemsa.jpg,,,,,
b84c93152c492bbab64bc1eb562d4925,623,6753979,955864,abarrotes guille,CIUDAD DE MEXICO.6.2.2.A,https://shortextraction.grupomeiko.io/20230614/626_3496877_FotoStickerFemsa.jpg,,,,,
9f71703e9b31ea168fba4ef9f95518cd,623,6753978,955863,Abarrotes Yaos 2,TULTITLAN.25.1.4.B,https://shortextraction.grupomeiko.io/20230614/626_3496863_FotoStickerFemsa.jpg,,,,,
4363bf0b8e94746f9ea5b01ac729d135,623,6753974,741377,local 63,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496842_FotoStickerFemsa.jpg,,,,,
667eee69b6a1673837a02a94ddc7cabc,623,6753973,955862,el guero,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496841_FotoStickerFemsa.jpg,,,,,
1f420de370730779263f55cb69dc712c,623,6753971,958930,tienda torres,CIUDAD DE MEXICO.17.1.2.C,https://shortextraction.grupomeiko.io/20230613/626_3496839_FotoStickerFemsa.jpg,,,,,
8bdef69972bd00065353862539414c63,623,6753962,892836,Local 55,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496800_FotoStickerFemsa.jpg,,,,,
f3066ff81b669a42306084653301e73c,623,6753961,955856,Local 44,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496799_FotoStickerFemsa.jpg,,,,,
0b3e274b54fcf620d214befc7c1a6400,623,6753960,955855,Local 43 Guero,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496798_FotoStickerFemsa.jpg,,,,,
623b53c96069547e2f211677241d2f88,623,6753959,955854,Torres 37,CIUDAD DE MEXICO.17.1.2.D,https://shortextraction.grupomeiko.io/20230613/626_3496797_FotoStickerFemsa.jpg,,,,,
6fca14a9fc13066cb553bce49254d4b4,623,6753957,955853,Copias,CIUDAD DE MEXICO.17.1.2.C,https://shortextraction.grupomeiko.io/20230613/626_3496795_FotoStickerFemsa.jpg,,,,,
5a6834b8ad1499f34f94c226b869b4a7,623,6753956,955852,Abrts La Fe,CIUDAD DE MEXICO.17.1.2.C,https://shortextraction.grupomeiko.io/20230613/626_3496794_FotoStickerFemsa.jpg,,,,,
72a4769c3f211b043245a8271787f836,623,6753947,820577,Miscelanea Las Chinas,NICOLAS ROMERO.1.2.5.B,https://shortextraction.grupomeiko.io/20230614/626_3496730_FotoStickerFemsa.jpg,,,,,
fc4127225fdd1d30fd2b117c271d877a,623,6753943,738238,La Tiendita,ECATEPEC DE MORELOS.1.10.8.C,https://shortextraction.grupomeiko.io/20230614/626_3496673_FotoStickerFemsa.jpg,,,,,
381c859522864ee737c3abc1bbd8b8fd,623,6753940,955848,Los Primos,ECATEPEC DE MORELOS.1.10.2.D,https://shortextraction.grupomeiko.io/20230614/626_3496661_FotoStickerFemsa.jpg,,,,,
a6bea5471cc4c1aed6183956a9a7f906,623,6753936,958928,almita,CHIMALHUACAN.1.1.5.D,https://shortextraction.grupomeiko.io/20230614/626_3496619_FotoStickerFemsa.jpg,,,,,
f892a65256fa24968b5b83395e32b013,623,6753924,955841,el trebol,CHIMALHUACAN.1.3.8.A,https://shortextraction.grupomeiko.io/20230614/626_3496346_FotoStickerFemsa.jpg,,,,,
0af4588ba8de58500ec36b0f89da8518,623,6753219,875748,sin nombre,NEZAHUALCOYOTL.1.1.10.F,https://shortextraction.grupomeiko.io/20230613/626_3496153_FotoStickerFemsa.jpg,,,,,
02cf80d94a1391260cc0a36332d4b7c6,623,6753213,955826,la terminal,NAUCALPAN DE JUAREZ.1.1.2.F,https://shortextraction.grupomeiko.io/20230613/626_3496127_FotoStickerFemsa.jpg,,,,,
f317b532aa9a8a619f55334801948b6b,623,6753207,955823,san mateo,NAUCALPAN DE JUAREZ.1.1.2.A,https://shortextraction.grupomeiko.io/20230612/626_3496124_FotoStickerFemsa.jpg,,,,,
b3032b9bbf48f106323cdd18db24cec7,623,6753205,955822,lolita,NAUCALPAN DE JUAREZ.1.1.2.A,https://shortextraction.grupomeiko.io/20230612/626_3496123_FotoStickerFemsa.jpg,,,,,
8420654257b2ac0f1e746e150b8998dc,623,6753199,955819,abarrotes alex,NAUCALPAN DE JUAREZ.1.1.2.A,https://shortextraction.grupomeiko.io/20230612/626_3496120_FotoStickerFemsa.jpg,,,,,
0771ba8e6f0a90f7d05171c5f3b4f7e7,623,6753197,955818,miscelanea santa rosa,NAUCALPAN DE JUAREZ.1.1.2.B,https://shortextraction.grupomeiko.io/20230612/626_3496119_FotoStickerFemsa.jpg,,,,,
6b04dbee23989e671b867b9234575d89,623,6753190,955814,lolita II,NAUCALPAN DE JUAREZ.1.1.2.A,https://shortextraction.grupomeiko.io/20230613/626_3496115_FotoStickerFemsa.jpg,,,,,
e642489432dbbd99b5f1e84112fe2d1f,623,6753186,955812,miscelanea valentina,NAUCALPAN DE JUAREZ.1.1.2.F,https://shortextraction.grupomeiko.io/20230613/626_3496113_FotoStickerFemsa.jpg,,,,,
e46b43cf263507bd0103d098e6071192,623,6753182,955810,prolongacion,NAUCALPAN DE JUAREZ.1.1.2.B,https://shortextraction.grupomeiko.io/20230613/626_3496111_FotoStickerFemsa.jpg,,,,,
227bace44479f4efb4fab7ab637f8886,623,6752209,958887,abarrotes vinos y licores la hormiguita,CIUDAD DE MEXICO.2.1.8.A,https://shortextraction.grupomeiko.io/20230612/626_3487236_FotoStickerFemsa.jpg,,,,,
93a1573905d4bbbadf9c9c54dd218116,623,6752054,955787,ventanita,CHIMALHUACAN.1.1.5.C,https://shortextraction.grupomeiko.io/20230613/626_3494766_FotoStickerFemsa.jpg,,,,,
8cc773c6a3533e6071f6d35eb443391f,623,6752053,753624,lizbeth,CHIMALHUACAN.1.1.5.C,https://shortextraction.grupomeiko.io/20230613/626_3494765_FotoStickerFemsa.jpg,,,,,
2fdff14728fff13b7aa6690e75652329,623,6752024,781196,JUQUILA,CHIMALHUACAN.1.2.3.B,https://shortextraction.grupomeiko.io/20230612/626_3494694_FotoStickerFemsa.jpg,,,,,
3395108f6c5ddec3efb41743c15e5389,623,6751891,955779,abts los tres pasitos,NEZAHUALCOYOTL.1.2.9.B,https://shortextraction.grupomeiko.io/20230613/626_3494596_FotoStickerFemsa.jpg,,,,,
384832239af68426fe5ce58cf360838e,623,6751863,954712,antojitos mexicanos,CIUDAD DE MEXICO.7.3.8.F,https://shortextraction.grupomeiko.io/20230613/626_3494539_FotoStickerFemsa.jpg,,,,,
14c65b96fb81b4cedb235d594036b1f8,623,6751862,954711,ciocina el trebol,CIUDAD DE MEXICO.7.3.8.F,https://shortextraction.grupomeiko.io/20230613/626_3494538_FotoStickerFemsa.jpg,,,,,
e9f51d86c5b6c746321cb33af74fead8,623,6751861,954710,pescados el chimbombo,CIUDAD DE MEXICO.7.3.8.F,https://shortextraction.grupomeiko.io/20230613/626_3494537_FotoStickerFemsa.jpg,,,,,
6ceb64b942f46ecbd74206aeff32b71c,623,6751856,955763,miscelanea Aaron,CIUDAD DE MEXICO.7.3.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494532_FotoStickerFemsa.jpg,,,,,
a368606bf976f0198374c6bae65b2b86,623,6751765,805416,abts y vinos el yaqui,CIUDAD DE MEXICO.5.6.9.B,https://shortextraction.grupomeiko.io/20230613/626_3494436_FotoStickerFemsa.jpg,,,,,
ceaab6e1a5649f83d4ba2b9784c4238e,623,6751754,805392,misc reyna,CIUDAD DE MEXICO.5.6.9.C,https://shortextraction.grupomeiko.io/20230613/626_3494425_FotoStickerFemsa.jpg,,,,,
fd71b92e355a072613dbb4bde2c73f8f,623,6751753,957377,abts brillante,TULTITLAN.68.1.4.A,https://shortextraction.grupomeiko.io/20230613/626_3494419_FotoStickerFemsa.jpg,,,,,
d8a6c2ab52ce1df863552914ec4e2f77,623,6751747,955719,Cocina litos,CIUDAD DE MEXICO.3.4.1.A,https://shortextraction.grupomeiko.io/20230613/626_3494412_FotoStickerFemsa.jpg,,,,,
761a1b600e4df9552db5b25efa1bc60e,623,6751746,955718,Pastes y empanadas,CIUDAD DE MEXICO.3.4.1.A,https://shortextraction.grupomeiko.io/20230613/626_3494411_FotoStickerFemsa.jpg,,,,,
417062081e589db464ffcf2d9678ed83,623,6751744,955716,Desayunos abi,CIUDAD DE MEXICO.3.4.1.A,https://shortextraction.grupomeiko.io/20230613/626_3494409_FotoStickerFemsa.jpg,,,,,
6d41ccd91c3f9c7304b7654de0e21434,623,6751743,955715,Abarrotes mary,CIUDAD DE MEXICO.3.4.1.A,https://shortextraction.grupomeiko.io/20230613/626_3494408_FotoStickerFemsa.jpg,,,,,
c2be6deb374bd58be8ee6981ad09a548,623,6751742,955714,La peculiar,CIUDAD DE MEXICO.3.4.1.A,https://shortextraction.grupomeiko.io/20230613/626_3494407_FotoStickerFemsa.jpg,,,,,
c86dcd84b21c4051051692eec6e7ea08,623,6751633,847313,abarrotes el triunfo,ECATEPEC DE MORELOS.1.9.10.B,https://shortextraction.grupomeiko.io/20230613/626_3494361_FotoStickerFemsa.jpg,,,,,
5aaaee4532382459696e7822d1fe31e7,623,6751626,754397,abarrotes garcia,ECATEPEC DE MORELOS.1.9.10.B,https://shortextraction.grupomeiko.io/20230613/626_3494354_FotoStickerFemsa.jpg,,,,,
240b14591f8315a2789eba3d3609b7ac,623,6751609,955688,Abarrotes Tejolote,CIUDAD DE MEXICO.13.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494299_FotoStickerFemsa.jpg,,,,,
3f29d8a7cd1941f6c7abecc517b0eff1,623,6751608,955687,Miscelania Belem,CIUDAD DE MEXICO.13.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494298_FotoStickerFemsa.jpg,,,,,
16ee082714d13e6e9834a13b2b665dc0,623,6751606,955685,Abarrotes Esteban,CIUDAD DE MEXICO.13.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494296_FotoStickerFemsa.jpg,,,,,
89e88f7c6449dcfa00360b7551d77599,623,6751605,955684,Miscelania Los primos,CIUDAD DE MEXICO.13.5.10.A,https://shortextraction.grupomeiko.io/20230613/626_3494295_FotoStickerFemsa.jpg,,,,,
c263745f608c243a986f19b96bec0bf4,623,6751604,955683,Abarrotes Lore,CIUDAD DE MEXICO.13.5.7.A,https://shortextraction.grupomeiko.io/20230613/626_3494294_FotoStickerFemsa.jpg,,,,,
9e9f1b9af9a513053b8fd667061ff17d,623,6751603,955682,Abarrotes Tipan,CIUDAD DE MEXICO.13.5.7.A,https://shortextraction.grupomeiko.io/20230613/626_3494293_FotoStickerFemsa.jpg,,,,,
6efea02cc3c17d5b135cf7d9542961b5,623,6751601,955680,Miscelania La Ventana,CIUDAD DE MEXICO.13.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494291_FotoStickerFemsa.jpg,,,,,
1e6ece735b6f22188c3a36c1c2493ce9,623,6751600,955679,Abarrotes Raquel,CIUDAD DE MEXICO.13.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3494290_FotoStickerFemsa.jpg,,,,,
52351fb6e527da1df050fe6ccc6a994b,623,6751591,955673,Tienda El Corral del Chivo,NICOLAS ROMERO.1.3.7.E,https://shortextraction.grupomeiko.io/20230613/626_3494253_FotoStickerFemsa.jpg,,,,,
0608691ea2a71a863c748775d6b308b9,623,6751587,957365,Materias Primas y Productos San Miguel,TULTITLAN.3.1.7.E,https://shortextraction.grupomeiko.io/20230613/626_3494247_FotoStickerFemsa.jpg,,,,,
5c439746d3478878ba06b5fbf9de24b0,623,6751580,955667,ABARROTES SAN ISIDRO,VALLE DE CHALCO SOLIDARIDAD.1.2.7.A,https://shortextraction.grupomeiko.io/20230613/626_3494240_FotoStickerFemsa.jpg,,,,,
311bff09e5e00cfa03cdb91ddcbfabfb,623,6751570,955664,abarrotes el tio,ATIZAPAN DE ZARAGOZA.1.4.6.A,https://shortextraction.grupomeiko.io/20230613/626_3494223_FotoStickerFemsa.jpg,,,,,
8525c95b58b49a5f7ed8b8dd01c555a6,623,6751569,955663,abarrotes y cremeria,ATIZAPAN DE ZARAGOZA.1.4.6.A,https://shortextraction.grupomeiko.io/20230613/626_3494222_FotoStickerFemsa.jpg,,,,,
863aa9188615d0c19de456ae0d2b01f5,623,6751568,955662,tienda don juan,ATIZAPAN DE ZARAGOZA.1.4.6.F,https://shortextraction.grupomeiko.io/20230613/626_3494221_FotoStickerFemsa.jpg,,,,,
eb3189835cc587af76e744511a50bccc,623,6751389,955650,abarrotes y cremeria picis,CIUDAD DE MEXICO.13.4.7.E,https://shortextraction.grupomeiko.io/20230613/626_3494173_FotoStickerFemsa.jpg,,,,,
1f8b0d2a7c33ebad10c6271243def400,623,6751355,808588,Abarrotes Martinez,CHIMALHUACAN.1.1.7.A,https://shortextraction.grupomeiko.io/20230613/626_3494097_FotoStickerFemsa.jpg,,,,,
5f4c3d12a04437e5d205937f5938f7c8,623,6751316,893013,la palma,CIUDAD DE MEXICO.7.1.6.F,https://shortextraction.grupomeiko.io/20230613/626_3494035_FotoStickerFemsa.jpg,,,,,
8c8284310dc89be0598d97f8a89ecf9a,623,6751314,955631,no tiene,CIUDAD DE MEXICO.7.1.6.E,https://shortextraction.grupomeiko.io/20230613/626_3494033_FotoStickerFemsa.jpg,,,,,
1293460aa697726df73b993fea2a541b,623,6751299,799860,El colibri,CIUDAD DE MEXICO.4.2.2.B,https://shortextraction.grupomeiko.io/20230613/626_3493996_FotoStickerFemsa.jpg,,,,,
71a5653d4b89767ba8f03741f1fd049b,623,6751282,769811,Miselanea las Armas,NEZAHUALCOYOTL.1.1.8.A,https://shortextraction.grupomeiko.io/20230613/626_3493918_FotoStickerFemsa.jpg,,,,,
f2cc1c45d4e33f40ef3c81535e0d8055,623,6751268,957349,cremeria san juan,TULTEPEC.1.1.6.A,https://shortextraction.grupomeiko.io/20230613/626_3493866_FotoStickerFemsa.jpg,,,,,
f4037cde687bec04fef56fbef25f0b02,623,6750944,924396,tacos de guisado las torres,ECATEPEC DE MORELOS.1.5.2.E,https://shortextraction.grupomeiko.io/20230613/626_3493807_FotoStickerFemsa.jpg,,,,,
7b504a44e26baf813adc14e377e97f7a,623,6750941,766191,abarrotes alex,ECATEPEC DE MORELOS.1.5.2.F,https://shortextraction.grupomeiko.io/20230613/626_3493804_FotoStickerFemsa.jpg,,,,,
cb0a22c9872e530a1a8bc75e5cf27eaa,623,6750939,922868,desayunos hamburguesas villagran,ECATEPEC DE MORELOS.1.5.2.F,https://shortextraction.grupomeiko.io/20230613/626_3493802_FotoStickerFemsa.jpg,,,,,
6e9f5a2e78d3a7abae33a1c82585f86a,623,6750937,766193,abarrotes el amigo,ECATEPEC DE MORELOS.1.5.2.F,https://shortextraction.grupomeiko.io/20230613/626_3493800_FotoStickerFemsa.jpg,,,,,
a6cb71ba3addb084747e5b50368abad7,623,6750936,954696,abarrotes tia gomez,ECATEPEC DE MORELOS.1.5.2.F,https://shortextraction.grupomeiko.io/20230613/626_3493799_FotoStickerFemsa.jpg,,,,,
b5b562e81d96659e48d748ce69b9c70d,623,6750935,918106,micelanea meche,ECATEPEC DE MORELOS.1.5.2.F,https://shortextraction.grupomeiko.io/20230613/626_3493798_FotoStickerFemsa.jpg,,,,,
ce0e491c538447ff5c431ca089312c40,623,6750930,753830,Abarrotes Ducks,ECATEPEC DE MORELOS.1.2.4.E,https://shortextraction.grupomeiko.io/20230613/626_3493791_FotoStickerFemsa.jpg,,,,,
367990de71290601ec451c46e198f534,623,6750924,954694,la susheria,NEZAHUALCOYOTL.1.4.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493784_FotoStickerFemsa.jpg,,,,,
70b4b956c6a131deb57eb611abf3563b,623,6750906,800002,abts. vinos la mixteca,NEZAHUALCOYOTL.1.5.4.B,https://shortextraction.grupomeiko.io/20230613/626_3493753_FotoStickerFemsa.jpg,,,,,
4c0182dd97e81414f0bf62943dc13c40,623,6750885,955591,sin sticker femsa,CIUDAD DE MEXICO.16.1.4.D,https://shortextraction.grupomeiko.io/20230613/626_3493726_FotoStickerFemsa.jpg,,,,,
3d9353f657cefa03dc2ad8404d9ffc2c,623,6750883,954688,michoacan Tito,NEZAHUALCOYOTL.1.1.5.B,https://shortextraction.grupomeiko.io/20230613/626_3493724_FotoStickerFemsa.jpg,,,,,
f5b95da9897ea4c93110d722c3a1303a,623,6750860,819714,no tiwne,CIUDAD DE MEXICO.7.9.5.C,https://shortextraction.grupomeiko.io/20230613/626_3493688_FotoStickerFemsa.jpg,,,,,
07471f6a68476f3b0042f1e66ddbc0c6,623,6750848,915284,ABTS  LA PALOMA,ECATEPEC DE MORELOS.1.8.5.F,https://shortextraction.grupomeiko.io/20230613/626_3493676_FotoStickerFemsa.jpg,,,,,
00c3c1feecb9fb5a74bd4f998ef8b693,623,6750846,955581,tacos el guero,CIUDAD DE MEXICO.3.1.1.B,https://shortextraction.grupomeiko.io/20230613/626_3493671_FotoStickerFemsa.jpg,,,,,
0491d9190c65a82aefe2965777a4d535,623,6750843,954683,abarrotes mary,NEZAHUALCOYOTL.1.4.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493650_FotoStickerFemsa.jpg,,,,,
6453b1503d8bb5cddbdd99803001014f,623,6750831,954680,abts.  Sarahi,NEZAHUALCOYOTL.1.1.5.C,https://shortextraction.grupomeiko.io/20230613/626_3493581_FotoStickerFemsa.jpg,,,,,
a5b0b4d242fa953e5faf750ed966b016,623,6750822,955579,tacos don jose,NEZAHUALCOYOTL.1.4.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493512_FotoStickerFemsa.jpg,,,,,
7c3b74fcc25a6e46a457a5febfca748f,623,6750820,954675,Abarrotes Maria,ECATEPEC DE MORELOS.1.11.8.B,https://shortextraction.grupomeiko.io/20230613/626_3493504_FotoStickerFemsa.jpg,,,,,
3cccfad98f3656e35642462c0290e486,623,6750801,771120,jireh,CIUDAD DE MEXICO.11.1.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493272_FotoStickerFemsa.jpg,,,,,
8a3fbaf1320b610c2825e3f8dd6a38b4,623,6750797,954669,La Balsa Cafeteria,CIUDAD DE MEXICO.15.2.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493238_FotoStickerFemsa.jpg,,,,,
6e735da87ff1a8df90ca87d512f3f9f5,623,6750796,798227,De Maiz,CIUDAD DE MEXICO.15.2.9.F,https://shortextraction.grupomeiko.io/20230613/626_3493235_FotoStickerFemsa.jpg,,,,,
fdb8604a30e8784c9921dc88f3dd957a,623,6750079,954655,Cocina Gardenias,NICOLAS ROMERO.1.2.5.A,https://shortextraction.grupomeiko.io/20230613/626_3493063_FotoStickerFemsa.jpg,,,,,
c9e492c6443b384372127d5e961fe7d1,623,6750077,955562,Antojitos Huaraches,NICOLAS ROMERO.1.2.5.A,https://shortextraction.grupomeiko.io/20230613/626_3493061_FotoStickerFemsa.jpg,,,,,
64718a190082ca1e4652ece594a04d59,623,6750076,957339,Caldos de Gallina Don Juan,NICOLAS ROMERO.1.2.5.B,https://shortextraction.grupomeiko.io/20230613/626_3493060_FotoStickerFemsa.jpg,,,,,
76c3fc98a3db4ce1f396ff3b66efe37a,623,6750073,955560,Don PP Pizza,NICOLAS ROMERO.1.2.5.A,https://shortextraction.grupomeiko.io/20230613/626_3493057_FotoStickerFemsa.jpg,,,,,
371918a1456f39b4cb84ef1dbd3c65e6,623,6750061,955558,Abarrotes Santiago,VALLE DE CHALCO SOLIDARIDAD.1.1.7.B,https://shortextraction.grupomeiko.io/20230613/626_3492980_FotoStickerFemsa.jpg,,,,,
f8004995be411e0f2cccabe0592c8ad6,623,6750054,955557,Cocina economica,ECATEPEC DE MORELOS.1.2.6.B,https://shortextraction.grupomeiko.io/20230613/626_3492964_FotoStickerFemsa.jpg,,,,,
c055b3f2f093b27baaa033cadd1e38f0,623,6750053,954649,Polleria y recauderia jimeno,ECATEPEC DE MORELOS.1.2.6.B,https://shortextraction.grupomeiko.io/20230613/626_3492963_FotoStickerFemsa.jpg,,,,,
ee35cb499dcebe032fb26997dab2ab0e,623,6750046,955556,Miscelanea vargas,ECATEPEC DE MORELOS.1.2.6.B,https://shortextraction.grupomeiko.io/20230613/626_3492956_FotoStickerFemsa.jpg,,,,,
5f6fa24b574d194ed2dc0272770ac597,623,6750044,957338,Abarrotes Cristy,ECATEPEC DE MORELOS.1.2.6.B,https://shortextraction.grupomeiko.io/20230613/626_3492954_FotoStickerFemsa.jpg,,,,,
e68bcba8b05246462d3b9510ea7da7d1,623,6750040,955555,pizzas,CIUDAD DE MEXICO.16.1.4.F,https://shortextraction.grupomeiko.io/20230613/626_3492943_FotoStickerFemsa.jpg,,,,,
b4e6b58479a87eb759b1327fe0556ecd,623,6750037,918060,abarrotes y jarceria,VALLE DE CHALCO SOLIDARIDAD.1.3.2.F,https://shortextraction.grupomeiko.io/20230613/626_3492929_FotoStickerFemsa.jpg,,,,,
00075bdd51a6d483da1291e760d8bf11,623,6750034,955551,Abarrotes Camy,CIUDAD DE MEXICO.12.5.7.A,https://shortextraction.grupomeiko.io/20230613/626_3492922_FotoStickerFemsa.jpg,,,,,
6361e0415af7a0501aa7e2aa388e9f72,623,6750033,955550,Real Chicken,CIUDAD DE MEXICO.12.5.7.F,https://shortextraction.grupomeiko.io/20230613/626_3492921_FotoStickerFemsa.jpg,,,,,
